college_tier,cgpa,internships,github_projects,backlogs,hackathons,certifications,skills,advanced_skills,intermediate_skills,basic_skills,aptitude_score,job_role,salary_lpa
Tier 2,6.51,1,2,1,2,1,"TensorFlow, SQL, PyTorch, Node.js, Java",2,2,1,50.9,Backend Developer,9.8
Tier 2,8.08,0,5,0,1,3,"React, Linux, Node.js, Django",0,3,1,55.5,Web Developer,10.06
Tier 1,7.84,3,1,1,2,4,"React, Deep Learning, TensorFlow, Django, Java",2,3,0,67.7,Backend Developer,16.33
Tier 3,6.36,4,5,0,2,3,JavaScript,0,0,1,55.5,Data Analyst,5.58
Tier 2,4.0,2,1,2,0,1,"React, Docker, AWS, Machine Learning",1,3,0,36.6,Junior Developer,3.77
Tier 1,5.84,2,2,0,0,1,"Deep Learning, SQL, PyTorch",2,0,1,48.3,Junior Developer,6.2
Tier 3,7.67,1,4,0,1,4,"Django, Machine Learning, Node.js",1,2,0,46.2,Web Developer,15.38
Tier 1,5.41,1,1,1,1,3,"AWS, Docker, Python, Deep Learning",1,3,0,42.8,Junior Developer,4.3
Tier 3,6.81,1,0,2,1,2,"Deep Learning, Java, JavaScript, Python",1,2,1,53.6,Junior Developer,8.45
Tier 1,5.6,1,0,0,2,2,"Excel, Docker, Django, TensorFlow",1,2,1,47.4,Web Developer,6.37
Tier 2,4.19,2,1,1,0,2,"Docker, Excel, React",0,2,1,23.7,Junior Developer,3.45
Tier 2,4.72,0,2,2,1,1,"TensorFlow, React, Python, Machine Learning",2,2,0,38.9,Junior Developer,4.62
Tier 2,7.14,0,4,0,2,0,"Deep Learning, Docker, TensorFlow, AWS",2,2,0,62.0,Data Scientist,16.2
Tier 2,7.55,1,1,0,2,2,"Python, React, Java, Deep Learning",1,3,0,63.4,Software Engineer,16.2
Tier 3,7.22,4,1,0,5,2,"Python, Git, Docker, React",0,3,1,55.9,DevOps Engineer,10.62
Tier 3,8.45,0,1,0,2,2,"PyTorch, Docker, HTML/CSS, Linux, TensorFlow",2,1,2,66.5,DevOps Engineer,16.84
Tier 2,8.09,2,2,0,0,1,DSA,1,0,0,60.1,Software Engineer,17.98
Tier 2,6.66,2,4,1,1,5,"Deep Learning, Java, Django",1,2,0,44.2,Backend Developer,9.58
Tier 3,6.47,1,6,4,2,2,"Git, Deep Learning",1,0,1,52.4,Junior Developer,9.08
Tier 1,7.07,2,1,1,0,2,"DSA, Excel",1,0,1,54.6,Data Analyst,13.18
Tier 1,7.33,0,0,0,2,1,Git,0,0,1,52.3,DevOps Engineer,6.09
Tier 3,6.89,3,1,3,1,5,"Docker, SQL, Git",0,1,2,47.1,Backend Developer,8.06
Tier 3,7.7,0,4,1,4,2,"JavaScript, Docker, Python",0,2,1,50.9,Backend Developer,10.68
Tier 2,8.1,2,0,2,2,1,"React, Machine Learning, Node.js, Git",1,2,1,57.0,Software Engineer,18.52
Tier 3,6.46,0,2,1,1,3,"Linux, Git, Docker",0,1,2,42.1,Backend Developer,6.88
Tier 3,6.78,1,1,0,1,1,"JavaScript, HTML/CSS, Deep Learning, Python, AWS",1,2,2,50.5,Junior Developer,8.51
Tier 2,7.1,3,3,2,2,3,"SQL, TensorFlow, Machine Learning, Django",2,1,1,52.9,Data Scientist,15.71
Tier 2,7.51,0,2,1,1,4,"HTML/CSS, Excel, Machine Learning, Docker, JavaScript",1,1,3,62.0,Data Analyst,13.09
Tier 3,5.62,1,2,1,1,3,"JavaScript, React, PyTorch",1,1,1,47.0,Web Developer,5.61
Tier 3,6.65,1,2,1,3,2,"SQL, Excel, Python, JavaScript, Java",0,2,3,48.6,Data Analyst,7.95
Tier 2,7.52,0,3,0,1,3,"HTML/CSS, Linux, Java, Docker, DSA",1,2,2,59.4,Backend Developer,16.16
Tier 2,7.35,0,0,1,1,2,Java,0,1,0,49.5,Backend Developer,8.28
Tier 2,6.15,2,1,1,0,1,"HTML/CSS, Machine Learning, Linux",1,0,2,45.2,Junior Developer,8.74
Tier 1,9.17,0,1,1,1,3,"DSA, AWS, Docker",1,2,0,66.0,DevOps Engineer,19.46
Tier 3,6.65,1,2,2,0,1,"Linux, Git, Python, Java",0,2,2,45.0,DevOps Engineer,6.91
Tier 2,7.9,1,1,1,2,2,"TensorFlow, Java, Git, JavaScript",1,1,2,44.3,Software Engineer,16.32
Tier 2,6.96,2,3,2,1,1,"Java, Excel, PyTorch, JavaScript",1,1,2,41.8,Data Analyst,9.96
Tier 2,4.77,3,2,0,1,1,"Node.js, React",0,2,0,32.8,Junior Developer,3.42
Tier 2,6.76,1,0,1,1,2,"Machine Learning, HTML/CSS, React",1,1,1,48.9,Web Developer,9.61
Tier 2,4.68,0,2,0,1,3,JavaScript,0,0,1,42.5,Junior Developer,3.96
Tier 3,6.46,1,4,0,1,2,SQL,0,0,1,43.6,Backend Developer,6.52
Tier 2,5.89,0,2,0,1,2,JavaScript,0,0,1,37.3,Junior Developer,4.6
Tier 1,7.36,0,1,0,1,3,"AWS, Node.js",0,2,0,58.6,DevOps Engineer,10.69
Tier 3,6.63,1,4,2,1,3,"Docker, JavaScript, Deep Learning, TensorFlow",2,1,1,51.1,Backend Developer,9.99
Tier 1,5.9,0,2,1,1,2,Django,0,1,0,39.3,Web Developer,4.77
Tier 3,6.44,1,0,0,2,3,"Git, React",0,1,1,48.2,Software Engineer,7.16
Tier 2,7.27,1,4,0,3,0,"Machine Learning, JavaScript, Deep Learning, SQL",2,0,2,63.3,Data Scientist,16.27
Tier 1,4.74,0,3,2,1,3,"Deep Learning, HTML/CSS",1,0,1,43.9,Junior Developer,4.83
Tier 2,6.35,0,1,1,2,1,Python,0,1,0,46.2,Backend Developer,8.29
Tier 3,5.81,2,2,2,2,1,"Node.js, Machine Learning",1,1,0,42.6,Web Developer,5.94
Tier 3,8.38,1,1,1,2,2,"Machine Learning, Docker",1,1,0,61.8,Backend Developer,14.67
Tier 2,5.15,1,3,1,1,1,"React, AWS",0,2,0,28.4,Junior Developer,3.87
Tier 2,6.28,2,1,2,1,1,"Django, Java, DSA",1,2,0,55.4,Backend Developer,9.86
Tier 1,5.97,1,1,2,4,3,"TensorFlow, Node.js, HTML/CSS, SQL",1,1,2,45.0,Web Developer,5.31
Tier 2,5.61,1,4,0,2,4,"DSA, Machine Learning",2,0,0,33.6,Junior Developer,6.46
Tier 3,4.83,3,3,1,1,8,TensorFlow,1,0,0,38.9,Junior Developer,5.27
Tier 1,7.42,1,2,1,0,3,DSA,1,0,0,59.3,Software Engineer,16.24
Tier 1,8.33,2,3,2,0,1,"AWS, JavaScript",0,1,1,53.5,Data Analyst,10.28
Tier 1,6.49,1,2,1,2,3,"PyTorch, Git, Linux",1,0,2,50.0,Junior Developer,8.61
Tier 1,5.03,1,2,2,4,4,"React, Deep Learning, SQL",1,1,1,54.0,Junior Developer,4.5
Tier 1,6.24,1,3,1,1,1,DSA,1,0,0,45.9,Software Engineer,10.27
Tier 2,8.15,0,1,1,4,1,"Linux, Java, DSA, Deep Learning, React",2,2,1,68.1,Software Engineer,22.65
Tier 3,6.91,1,3,0,2,5,"Docker, PyTorch, React, Java",1,3,0,57.4,Backend Developer,10.76
Tier 1,7.5,2,1,0,0,0,"Linux, Docker, Git",0,1,2,59.5,DevOps Engineer,9.99
Tier 1,7.31,0,0,0,1,1,"TensorFlow, SQL, PyTorch, AWS, Python",2,2,1,61.0,Data Scientist,16.28
Tier 3,4.55,1,1,0,0,1,"Git, React",0,1,1,41.4,Junior Developer,3.38
Tier 2,9.2,1,1,1,2,2,"Excel, Deep Learning, HTML/CSS",1,0,2,71.7,Data Analyst,13.51
Tier 2,8.23,2,1,0,0,2,"DSA, Machine Learning, SQL",2,0,1,64.5,Data Scientist,22.69
Tier 3,7.39,2,3,0,3,2,"AWS, JavaScript, Git, Linux, Node.js",0,2,3,45.1,DevOps Engineer,10.28
Tier 1,6.12,0,0,2,4,0,Node.js,0,1,0,44.1,Web Developer,8.04
Tier 2,7.3,1,1,0,3,1,"Django, Excel, PyTorch, HTML/CSS",1,1,2,53.2,Web Developer,14.84
Tier 2,7.43,2,4,0,3,0,"Python, PyTorch, Git, Linux",1,1,2,55.9,DevOps Engineer,16.21
Tier 3,8.12,1,3,0,2,1,"HTML/CSS, Python, Java, AWS, Node.js, Deep Learning",1,4,1,68.4,Backend Developer,17.67
Tier 2,6.77,1,1,0,2,0,"React, HTML/CSS",0,1,1,47.2,Web Developer,7.85
Tier 2,7.37,1,4,0,2,5,"AWS, Django, SQL, Docker, Deep Learning",1,3,1,50.2,Backend Developer,16.35
Tier 1,5.05,0,3,1,1,2,"Excel, Java, Docker, Linux",0,2,2,33.6,Junior Developer,3.33
Tier 2,4.98,0,2,1,3,3,AWS,0,1,0,18.8,Junior Developer,3.63
Tier 3,6.69,0,3,1,2,1,"Linux, React, SQL, Java",0,2,2,53.8,Backend Developer,8.33
Tier 3,7.05,1,2,1,3,4,"PyTorch, Node.js, HTML/CSS, SQL, DSA",2,1,2,57.0,Web Developer,15.46
Tier 2,7.9,2,3,0,0,0,"Python, TensorFlow, Excel",1,1,1,56.4,Data Analyst,12.65
Tier 2,6.78,1,0,0,1,3,"Django, Node.js",0,2,0,50.2,Web Developer,7.64
Tier 2,7.41,1,3,1,2,1,"Linux, JavaScript, Deep Learning",1,0,2,54.1,Data Analyst,13.5
Tier 2,7.55,1,3,0,2,0,"Git, Java, Node.js",0,2,1,55.0,Software Engineer,10.56
Tier 2,7.78,1,0,1,0,1,"Node.js, React, Machine Learning, Deep Learning, SQL",2,2,1,67.6,Data Scientist,15.78
Tier 2,8.48,3,1,0,0,6,"React, JavaScript, Deep Learning, Java, SQL, Linux",1,2,3,56.8,Backend Developer,17.33
Tier 3,7.9,2,2,1,2,1,Python,0,1,0,58.5,Backend Developer,8.76
Tier 3,8.85,0,1,0,1,2,"Git, AWS, JavaScript, SQL",0,1,3,62.9,Data Analyst,10.47
Tier 3,5.31,1,1,0,1,2,"Java, AWS, Node.js",0,3,0,29.4,Junior Developer,3.35
Tier 1,7.05,2,2,0,1,1,DSA,1,0,0,56.4,Software Engineer,15.48
Tier 2,6.55,1,5,0,1,2,"SQL, TensorFlow",1,0,1,51.5,Backend Developer,10.12
Tier 2,9.03,0,3,1,0,3,"React, Java, Django, TensorFlow",1,3,0,68.1,Backend Developer,17.7
Tier 2,8.19,0,4,0,2,1,"Machine Learning, DSA, HTML/CSS, Deep Learning",3,0,1,60.9,Data Scientist,23.82
Tier 3,7.61,1,0,0,3,0,"React, Excel",0,1,1,58.5,Data Analyst,8.11
Tier 3,6.64,2,4,1,3,2,"PyTorch, HTML/CSS, Java, Excel, DSA",2,1,2,57.1,Junior Developer,9.26
Tier 3,7.43,0,0,1,2,2,React,0,1,0,44.1,Software Engineer,6.77
Tier 2,7.26,0,0,0,3,4,"TensorFlow, Python, JavaScript",1,1,1,50.8,Data Analyst,13.45
Tier 1,6.2,3,0,1,0,5,Django,0,1,0,47.5,Backend Developer,7.82
Tier 3,7.53,1,2,0,0,4,"Java, JavaScript, Excel, SQL",0,1,3,52.7,Data Analyst,9.39
Tier 2,8.17,2,2,1,1,1,"DSA, AWS, Python, Docker",1,3,0,64.5,DevOps Engineer,19.27
Tier 3,7.97,1,3,1,2,3,Linux,0,0,1,49.9,DevOps Engineer,6.2
Tier 3,7.47,0,1,0,3,6,"Excel, Django, TensorFlow, Linux, Docker",1,2,2,60.3,Backend Developer,15.06
Tier 2,7.98,2,1,0,2,0,Node.js,0,1,0,57.1,Web Developer,10.35
Tier 2,5.92,1,1,1,1,1,Node.js,0,1,0,29.7,Web Developer,4.88
Tier 1,7.61,1,1,0,1,2,"Linux, Machine Learning",1,0,1,52.3,Data Scientist,16.69
Tier 2,4.41,3,1,0,1,3,"Docker, PyTorch, Java",1,2,0,42.3,Junior Developer,4.59
Tier 2,7.2,3,6,1,0,5,"Machine Learning, React, TensorFlow, Python",2,2,0,61.3,Data Scientist,15.84
Tier 3,6.2,2,2,0,2,2,"DSA, React, Python, Machine Learning, SQL",2,2,1,55.6,Software Engineer,9.71
Tier 3,7.8,0,4,0,2,3,"Deep Learning, Excel, Java, AWS",1,2,1,64.1,Backend Developer,15.64
Tier 1,7.47,3,2,2,0,2,"Excel, AWS, SQL",0,1,2,50.6,Data Analyst,10.02
Tier 2,6.35,2,0,1,0,8,"Linux, Python, Machine Learning, Git",1,1,2,44.4,Junior Developer,9.03
Tier 3,6.25,2,2,0,1,2,"JavaScript, Django, PyTorch, DSA, Python",2,2,1,53.1,Backend Developer,9.78
Tier 2,5.82,0,1,1,4,1,"Machine Learning, React, PyTorch",2,1,0,38.7,Web Developer,6.06
Tier 1,5.55,2,6,1,2,0,"Docker, HTML/CSS",0,1,1,25.8,Junior Developer,4.96
Tier 2,5.57,0,3,1,0,3,"Java, Linux, SQL",0,1,2,35.1,Junior Developer,5.05
Tier 2,6.39,0,2,0,3,3,"TensorFlow, React, Git, Java, AWS",1,3,1,54.9,Software Engineer,10.1
Tier 3,7.9,1,4,0,2,1,"Excel, Node.js, Java, Docker, TensorFlow",1,3,1,66.2,Backend Developer,16.32
Tier 1,5.92,2,2,0,0,2,"Git, Python, Django",0,2,1,34.0,Junior Developer,4.99
Tier 3,7.61,2,1,0,1,3,"DSA, Django, Git, PyTorch, Docker",2,2,1,59.5,Backend Developer,15.88
Tier 2,7.89,1,2,1,4,3,"HTML/CSS, TensorFlow",1,0,1,60.0,Data Scientist,15.94
Tier 1,5.71,1,1,1,3,1,"HTML/CSS, Machine Learning",1,0,1,46.2,Junior Developer,5.96
Tier 3,5.32,0,0,1,1,2,"Java, PyTorch, Django, JavaScript",1,2,1,44.5,Junior Developer,5.04
Tier 2,7.49,5,1,1,1,3,"Git, Django, Excel",0,1,2,51.2,Backend Developer,10.65
Tier 2,7.3,2,4,1,2,4,"Java, React, Django, Python",0,4,0,50.4,Backend Developer,10.44
Tier 2,5.9,0,1,1,1,2,"Python, Java, React",0,3,0,46.8,Junior Developer,4.37
Tier 1,5.27,2,3,1,2,2,DSA,1,0,0,37.1,Junior Developer,4.36
Tier 3,6.16,2,5,1,1,0,Node.js,0,1,0,41.9,Web Developer,7.49
Tier 3,8.58,1,1,0,1,2,Linux,0,0,1,72.1,DevOps Engineer,6.4
Tier 3,6.09,1,3,0,3,1,TensorFlow,1,0,0,44.2,Junior Developer,9.39
Tier 2,6.37,2,1,2,2,4,"PyTorch, React, Docker",1,2,0,46.7,Backend Developer,10.51
Tier 2,7.08,0,0,0,0,1,"Node.js, Excel",0,1,1,44.0,Data Analyst,8.46
Tier 2,7.02,0,4,1,1,2,"Git, TensorFlow, SQL",1,0,2,54.6,Data Scientist,16.15
Tier 2,5.15,2,4,1,1,0,"React, Machine Learning",1,1,0,38.8,Junior Developer,3.93
Tier 3,5.77,1,3,0,4,3,"DSA, SQL",1,0,1,40.3,Junior Developer,6.7
Tier 3,7.64,0,2,0,2,1,DSA,1,0,0,59.6,Software Engineer,11.73
Tier 3,8.19,0,0,0,2,1,"Machine Learning, Excel, Deep Learning, PyTorch, HTML/CSS, Node.js",3,1,2,58.9,ML Engineer,18.15
Tier 2,7.14,1,4,1,2,2,"Node.js, HTML/CSS, Linux, Git",0,1,3,45.6,DevOps Engineer,10.15
Tier 3,5.64,0,3,1,3,1,"SQL, TensorFlow, Python",1,1,1,53.6,Junior Developer,6.07
Tier 2,7.39,2,6,0,3,3,"JavaScript, TensorFlow, SQL, Python",1,1,2,61.9,Data Analyst,12.78
Tier 1,5.82,1,2,0,1,2,"TensorFlow, PyTorch, Java, Git",2,1,1,49.1,Junior Developer,5.98
Tier 2,5.14,3,3,3,2,3,"Docker, Machine Learning, AWS, JavaScript",1,2,1,29.5,Junior Developer,4.61
Tier 2,7.55,1,1,1,1,1,"Java, SQL",0,1,1,56.1,Backend Developer,11.02
Tier 2,8.35,1,0,1,4,4,"Java, React, Machine Learning, Excel, Git",1,2,2,71.9,Software Engineer,22.15
Tier 3,6.03,1,0,0,2,0,"React, Java, Docker, Machine Learning",1,3,0,53.5,Backend Developer,9.92
Tier 2,5.5,0,3,3,2,0,"HTML/CSS, Docker, Python",0,2,1,37.4,Junior Developer,4.45
Tier 2,8.94,2,2,1,1,0,DSA,1,0,0,59.5,Software Engineer,22.16
Tier 3,7.18,2,1,1,1,2,AWS,0,1,0,53.1,DevOps Engineer,7.93
Tier 3,6.77,2,1,0,1,2,"JavaScript, Git, SQL, PyTorch, Machine Learning",2,0,3,47.7,Data Analyst,10.01
Tier 3,5.05,0,2,1,1,1,"PyTorch, Python, AWS, Node.js",1,3,0,36.0,Junior Developer,4.6
Tier 3,7.61,1,2,0,1,1,"TensorFlow, Docker",1,1,0,58.1,Backend Developer,13.19
Tier 3,7.01,3,1,0,0,5,"Machine Learning, TensorFlow, DSA",3,0,0,53.1,Data Scientist,16.04
Tier 2,10.0,1,0,0,2,2,"SQL, Python, Excel, Git, Java",0,2,3,75.3,Backend Developer,10.61
Tier 1,8.08,1,4,0,0,0,"HTML/CSS, SQL, Deep Learning, Python",1,1,2,49.6,Data Scientist,24.21
Tier 2,9.16,4,0,0,3,1,"DSA, Machine Learning, Node.js",2,1,0,81.4,Data Scientist,24.23
Tier 3,6.98,1,2,0,4,1,SQL,0,0,1,50.8,Backend Developer,5.84
Tier 3,5.93,2,1,0,1,2,HTML/CSS,0,0,1,32.6,Junior Developer,4.85
Tier 2,7.32,0,0,1,2,4,"React, Java",0,2,0,54.3,Software Engineer,10.17
Tier 3,7.01,1,4,1,2,2,"PyTorch, HTML/CSS",1,0,1,52.0,Junior Developer,9.08
Tier 2,6.42,0,3,0,1,3,"Machine Learning, Django",1,1,0,60.1,Backend Developer,9.87
Tier 3,5.79,0,3,1,1,3,"Git, JavaScript, React",0,1,2,38.3,Junior Developer,4.78
Tier 2,6.91,1,2,1,1,3,"DSA, Django, JavaScript, SQL",1,1,2,40.7,Backend Developer,10.35
Tier 3,6.24,1,2,1,1,3,"HTML/CSS, Linux, Node.js, JavaScript, DSA",1,1,3,47.0,Web Developer,10.35
Tier 2,7.59,0,1,1,3,0,"DSA, Deep Learning, SQL",2,0,1,73.2,Data Scientist,16.08
Tier 3,8.35,1,5,1,2,1,"TensorFlow, Java, Git, Docker, JavaScript, DSA",2,2,2,75.5,Software Engineer,20.04
Tier 3,8.44,3,0,1,2,4,"Machine Learning, Docker, TensorFlow, Python, Deep Learning",3,2,0,67.6,Data Scientist,21.76
Tier 3,6.25,0,2,0,0,2,"SQL, Django",0,1,1,40.5,Backend Developer,6.42
Tier 2,7.28,0,3,1,1,3,"Java, HTML/CSS, JavaScript",0,1,2,57.8,Junior Developer,8.55
Tier 2,7.48,1,1,0,5,2,"Django, Machine Learning, TensorFlow, DSA",3,1,0,66.5,Data Scientist,15.57
Tier 3,5.62,0,3,2,3,6,"DSA, SQL, Git, Docker",1,1,2,39.4,Junior Developer,6.07
Tier 2,8.63,1,3,0,2,3,"Linux, JavaScript, Java, Node.js, Django",0,3,2,63.8,Web Developer,10.33
Tier 2,6.58,3,2,2,0,3,"HTML/CSS, SQL, PyTorch",1,0,2,45.0,Backend Developer,10.11
Tier 2,6.99,1,1,0,1,1,"JavaScript, Deep Learning, PyTorch, Docker, Java",2,2,1,56.5,Backend Developer,9.78
Tier 2,5.68,1,0,1,0,2,"React, Node.js, Java, SQL",0,3,1,38.8,Web Developer,4.77
Tier 3,4.81,2,2,0,1,2,DSA,1,0,0,41.6,Junior Developer,4.01
Tier 3,5.23,0,1,0,0,1,"JavaScript, DSA, Excel",1,0,2,43.4,Junior Developer,4.77
Tier 2,5.74,0,0,0,1,4,"AWS, Deep Learning",1,1,0,42.1,Junior Developer,5.86
Tier 2,7.2,2,1,0,2,2,"AWS, HTML/CSS, Python, Docker",0,3,1,49.8,DevOps Engineer,9.86
Tier 2,6.22,2,0,0,3,1,Django,0,1,0,57.4,Backend Developer,7.88
Tier 2,5.88,3,2,1,0,2,"Machine Learning, Git, Python, TensorFlow",2,1,1,52.1,Junior Developer,6.14
Tier 2,8.13,0,2,1,2,3,"DSA, Excel, TensorFlow, Deep Learning, React",3,1,1,75.8,Data Scientist,23.85
Tier 1,7.97,0,2,0,3,1,"Django, Docker, Git",0,2,1,45.8,Backend Developer,10.15
Tier 2,6.22,0,3,2,1,0,"Deep Learning, JavaScript, React, Linux, Java",1,2,2,40.7,Junior Developer,8.78
Tier 3,5.98,3,0,2,2,1,Linux,0,0,1,40.6,Junior Developer,4.76
Tier 2,7.36,0,2,0,1,3,"JavaScript, AWS, TensorFlow, HTML/CSS, DSA",2,1,2,66.2,Junior Developer,8.66
Tier 1,6.32,1,2,0,0,2,"Node.js, JavaScript",0,1,1,40.5,Web Developer,8.37
Tier 2,6.08,2,2,1,3,1,"Excel, DSA",1,0,1,43.1,Data Analyst,11.02
Tier 2,7.38,1,2,0,0,1,"Git, JavaScript",0,0,2,50.3,Junior Developer,7.27
Tier 2,6.48,1,3,2,0,3,"Docker, Linux, React, Git",0,2,2,50.4,Software Engineer,7.65
Tier 3,6.73,0,1,1,2,2,Docker,0,1,0,29.6,Backend Developer,6.01
Tier 1,7.92,1,2,2,1,3,"AWS, Git, JavaScript",0,1,2,61.7,DevOps Engineer,10.87
Tier 3,6.73,2,5,0,1,2,"DSA, PyTorch, Machine Learning",3,0,0,47.8,Software Engineer,9.84
Tier 3,6.29,0,3,0,1,2,"Node.js, HTML/CSS",0,1,1,49.7,Web Developer,7.27
Tier 2,7.23,1,3,0,2,1,"AWS, Java",0,2,0,54.7,Backend Developer,10.37
Tier 3,6.85,0,1,0,1,2,"Node.js, HTML/CSS, Python, Git, DSA",1,2,2,53.5,Junior Developer,8.86
Tier 2,6.27,2,3,3,3,0,Python,0,1,0,45.9,Backend Developer,7.82
Tier 2,7.52,0,1,1,1,6,"Node.js, Django, Git, Machine Learning",1,2,1,44.9,Web Developer,15.52
Tier 2,5.99,0,2,0,2,0,"Linux, Machine Learning, TensorFlow",2,0,1,46.3,Junior Developer,6.29
Tier 3,6.8,1,0,4,2,2,"SQL, Linux, Node.js",0,1,2,51.2,Backend Developer,5.19
Tier 2,4.87,0,1,0,0,0,"Java, HTML/CSS, Excel",0,1,2,29.7,Junior Developer,3.39
Tier 3,6.52,1,3,0,2,4,"JavaScript, Deep Learning, HTML/CSS, TensorFlow, Java",2,1,2,52.7,Junior Developer,8.82
Tier 1,8.64,2,4,0,0,1,Node.js,0,1,0,53.9,Web Developer,10.14
Tier 2,6.85,1,0,1,1,2,"Linux, JavaScript, Machine Learning, Deep Learning, Git",2,0,3,58.5,DevOps Engineer,9.8
Tier 1,6.25,5,2,0,2,2,"Git, TensorFlow",1,0,1,50.7,Junior Developer,8.15
Tier 2,8.41,0,3,0,0,0,"Git, Node.js",0,1,1,58.6,DevOps Engineer,10.3
Tier 3,4.22,0,3,1,2,1,"Machine Learning, JavaScript",1,0,1,29.8,Junior Developer,4.62
Tier 2,6.45,1,3,0,1,2,"DSA, Django, Machine Learning",2,1,0,51.7,Backend Developer,10.45
Tier 2,6.87,0,3,2,0,2,Docker,0,1,0,49.5,Backend Developer,7.63
Tier 2,5.68,1,1,0,0,4,"Excel, DSA, Django",1,1,1,50.1,Web Developer,5.99
Tier 2,7.12,3,3,1,0,6,Docker,0,1,0,49.1,Backend Developer,10.47
Tier 1,8.32,3,1,0,1,1,TensorFlow,1,0,0,62.8,Data Scientist,24.02
Tier 3,6.25,0,1,1,1,3,"Deep Learning, JavaScript, Django",1,1,1,53.8,Web Developer,10.13
Tier 2,9.17,0,1,2,2,1,"TensorFlow, SQL, AWS, Docker, Git",1,2,2,80.5,DevOps Engineer,20.32
Tier 2,5.47,0,2,2,0,3,"AWS, Deep Learning, Linux, Node.js",1,2,1,54.2,Junior Developer,4.87
Tier 3,5.65,1,4,1,2,0,"Excel, Java, Docker",0,2,1,36.1,Junior Developer,4.48
Tier 2,8.22,2,4,2,1,2,"PyTorch, Git, Deep Learning, Django",2,1,1,63.2,ML Engineer,24.37
Tier 3,5.09,0,0,0,3,2,SQL,0,0,1,32.6,Junior Developer,3.62
Tier 1,7.8,2,0,1,0,0,"Deep Learning, HTML/CSS",1,0,1,48.0,Data Scientist,16.15
Tier 2,7.65,4,2,0,4,1,"Excel, Machine Learning, Django, Java",1,2,1,60.7,Backend Developer,15.62
Tier 2,5.91,0,3,1,1,2,"HTML/CSS, JavaScript, Excel",0,0,3,45.0,Junior Developer,4.67
Tier 3,5.37,0,2,1,1,2,"DSA, Java, Deep Learning, TensorFlow",3,1,0,45.4,Junior Developer,4.73
Tier 2,8.32,0,2,1,2,2,"Django, JavaScript, Node.js",0,2,1,47.6,Web Developer,11.02
Tier 2,8.58,0,1,1,1,3,"Python, Excel, Node.js, TensorFlow, DSA, Django",2,3,1,68.0,Backend Developer,17.63
Tier 3,6.51,0,0,1,0,1,"PyTorch, HTML/CSS, SQL, Django, Linux",1,1,3,50.0,Backend Developer,8.78
Tier 3,6.46,2,4,1,2,1,"JavaScript, Git, Linux, TensorFlow, Machine Learning",2,0,3,51.9,Junior Developer,8.42
Tier 2,5.9,2,2,0,1,4,Linux,0,0,1,53.9,Junior Developer,4.74
Tier 2,8.06,0,4,0,1,2,Deep Learning,1,0,0,47.8,Data Scientist,18.0
Tier 2,7.51,2,2,0,2,4,"React, Docker",0,2,0,51.4,Backend Developer,10.51
Tier 3,7.93,0,3,1,2,0,"Linux, Java, Excel, Machine Learning, SQL",1,1,3,56.0,Backend Developer,13.92
Tier 3,6.88,2,2,1,4,1,"Java, HTML/CSS",0,1,1,49.4,Junior Developer,8.51
Tier 2,8.67,0,4,1,0,3,"JavaScript, TensorFlow",1,0,1,61.5,Data Analyst,13.39
Tier 2,5.47,1,1,1,0,2,"AWS, SQL",0,1,1,42.5,Junior Developer,3.15
Tier 2,8.0,2,4,0,4,3,"JavaScript, Django, HTML/CSS, Git, AWS",0,2,3,64.2,Web Developer,10.55
Tier 1,6.13,0,1,0,3,2,"HTML/CSS, Docker, Git",0,1,2,41.1,Junior Developer,7.77
Tier 1,5.58,2,2,0,4,2,Linux,0,0,1,35.9,Junior Developer,4.84
Tier 3,5.99,1,1,1,2,2,"Node.js, JavaScript, Excel",0,1,2,44.2,Web Developer,4.93
Tier 3,5.33,4,5,3,0,2,Linux,0,0,1,43.3,Junior Developer,3.74
Tier 2,9.24,0,1,0,1,4,"DSA, AWS, JavaScript, Linux, TensorFlow, PyTorch",3,1,2,79.1,DevOps Engineer,19.84
Tier 2,7.28,0,1,1,0,1,"Django, AWS, Python, Docker, Java",0,5,0,42.6,Backend Developer,10.29
Tier 1,6.65,0,3,0,1,1,Node.js,0,1,0,50.9,Web Developer,8.09
Tier 2,7.04,1,6,0,1,1,"PyTorch, Docker, Java, Linux",1,2,1,56.9,Backend Developer,15.81
Tier 2,7.34,4,2,1,0,1,"JavaScript, TensorFlow",1,0,1,63.3,Data Analyst,13.32
Tier 2,7.27,1,1,0,1,0,"AWS, Linux, PyTorch, Python, SQL",1,2,2,48.2,DevOps Engineer,15.82
Tier 2,6.01,0,0,2,2,2,Java,0,1,0,47.5,Backend Developer,6.72
Tier 2,9.63,1,3,3,3,3,"Git, React, Linux, HTML/CSS",0,1,3,58.2,DevOps Engineer,10.49
Tier 2,5.82,0,2,2,2,3,"AWS, Machine Learning",1,1,0,47.1,Junior Developer,6.73
Tier 2,7.48,0,1,0,2,2,"Git, Linux",0,0,2,50.0,DevOps Engineer,6.49
Tier 3,6.01,0,2,3,1,3,"Linux, Deep Learning, DSA, Git, Excel",2,0,3,44.1,Software Engineer,9.56
Tier 3,7.69,0,1,0,1,1,"Docker, JavaScript",0,1,1,54.6,Backend Developer,7.23
Tier 3,7.06,1,0,1,2,2,"Git, Java, React, PyTorch, Deep Learning",2,2,1,69.6,Software Engineer,15.39
